"","SITE","OBS_YEAR","DATE_","ANALYSIS_YEAR","new_MIN_DEPTH_M","new_MAX_DEPTH_M","LATITUDE","LONGITUDE","DEPTH_BIN","New","Percent"
"227","SWA-00108",2012,"3/22/2012","2012",3,7,-11.06463823,-171.07249947,"Shallow","EMA",15.7706093189964
"228","SWA-00108",2012,"3/22/2012","2012",3,7,-11.06463823,-171.07249947,"Shallow","Other",1.0752688172043
"229","SWA-00109",2012,"3/21/2012","2012",15,23,-11.04820032,-171.08929412,"Mid","Total Coral",19.9300699300699
"230","SWA-00109",2012,"3/21/2012","2012",15,23,-11.04820032,-171.08929412,"Mid","CCA",20.979020979021
"231","SWA-00109",2012,"3/21/2012","2012",15,23,-11.04820032,-171.08929412,"Mid","UPMA",30.4195804195804
"232","SWA-00109",2012,"3/21/2012","2012",15,23,-11.04820032,-171.08929412,"Mid","TURF",5.24475524475525
"233","SWA-00109",2012,"3/21/2012","2012",15,23,-11.04820032,-171.08929412,"Mid","EMA",22.7272727272727
"234","SWA-00109",2012,"3/21/2012","2012",15,23,-11.04820032,-171.08929412,"Mid","Other",0.699300699300699
"235","SWA-00111",2012,"3/21/2012","2012",22,33,-11.06206264,-171.06894806,"Deep","Total Coral",22.1052631578948
"236","SWA-00111",2012,"3/21/2012","2012",22,33,-11.06206264,-171.06894806,"Deep","CCA",7.01754385964912
"237","SWA-00111",2012,"3/21/2012","2012",22,33,-11.06206264,-171.06894806,"Deep","UPMA",37.5438596491228
"238","SWA-00111",2012,"3/21/2012","2012",22,33,-11.06206264,-171.06894806,"Deep","TURF",15.4385964912281
"239","SWA-00111",2012,"3/21/2012","2012",22,33,-11.06206264,-171.06894806,"Deep","EMA",17.5438596491228
"240","SWA-00111",2012,"3/21/2012","2012",22,33,-11.06206264,-171.06894806,"Deep","Other",0.350877192982456
"241","SWA-00112",2012,"3/23/2012","2012",11,20,-11.05809909,-171.06506892,"Mid","Total Coral",23.4200743494423
"242","SWA-00112",2012,"3/23/2012","2012",11,20,-11.05809909,-171.06506892,"Mid","CCA",20.4460966542751
"243","SWA-00112",2012,"3/23/2012","2012",11,20,-11.05809909,-171.06506892,"Mid","UPMA",14.4981412639406
"244","SWA-00112",2012,"3/23/2012","2012",11,20,-11.05809909,-171.06506892,"Mid","TURF",12.639405204461
"245","SWA-00112",2012,"3/23/2012","2012",11,20,-11.05809909,-171.06506892,"Mid","EMA",27.8810408921933
"246","SWA-00112",2012,"3/23/2012","2012",11,20,-11.05809909,-171.06506892,"Mid","Other",1.11524163568773
"247","SWA-00113",2012,"3/23/2012","2012",10.5,21,-11.04552012,-171.07460853,"Mid","Total Coral",52.0833333333333
"248","SWA-00113",2012,"3/23/2012","2012",10.5,21,-11.04552012,-171.07460853,"Mid","CCA",9.72222222222222
"249","SWA-00113",2012,"3/23/2012","2012",10.5,21,-11.04552012,-171.07460853,"Mid","UPMA",9.72222222222222
"250","SWA-00113",2012,"3/23/2012","2012",10.5,21,-11.04552012,-171.07460853,"Mid","TURF",6.94444444444444
"251","SWA-00113",2012,"3/23/2012","2012",10.5,21,-11.04552012,-171.07460853,"Mid","EMA",20.4861111111111
"252","SWA-00113",2012,"3/23/2012","2012",10.5,21,-11.04552012,-171.07460853,"Mid","Other",1.04166666666667
"253","SWA-00115",2012,"3/23/2012","2012",8,15,-11.04789203,-171.06818103,"Mid","Total Coral",26.1904761904761
"254","SWA-00115",2012,"3/23/2012","2012",8,15,-11.04789203,-171.06818103,"Mid","CCA",22.7891156462585
"255","SWA-00115",2012,"3/23/2012","2012",8,15,-11.04789203,-171.06818103,"Mid","UPMA",9.52380952380952
"256","SWA-00115",2012,"3/23/2012","2012",8,15,-11.04789203,-171.06818103,"Mid","TURF",10.8843537414966
"257","SWA-00115",2012,"3/23/2012","2012",8,15,-11.04789203,-171.06818103,"Mid","EMA",29.5918367346939
"258","SWA-00115",2012,"3/23/2012","2012",8,15,-11.04789203,-171.06818103,"Mid","Other",1.02040816326531
"259","SWA-00117",2012,"3/21/2012","2012",19,28.9,-11.04567393,-171.0778773,"Deep","Total Coral",27.8169014084507
"260","SWA-00117",2012,"3/21/2012","2012",19,28.9,-11.04567393,-171.0778773,"Deep","CCA",11.9718309859155
"261","SWA-00117",2012,"3/21/2012","2012",19,28.9,-11.04567393,-171.0778773,"Deep","UPMA",21.1267605633803
"262","SWA-00117",2012,"3/21/2012","2012",19,28.9,-11.04567393,-171.0778773,"Deep","TURF",15.1408450704225
"263","SWA-00117",2012,"3/21/2012","2012",19,28.9,-11.04567393,-171.0778773,"Deep","EMA",22.887323943662
"264","SWA-00117",2012,"3/21/2012","2012",19,28.9,-11.04567393,-171.0778773,"Deep","Other",1.05633802816901
"265","SWA-00119",2012,"3/22/2012","2012",10,17,-11.05769291,-171.09144961,"Mid","Total Coral",39.3728222996516
"266","SWA-00119",2012,"3/22/2012","2012",10,17,-11.05769291,-171.09144961,"Mid","CCA",10.4529616724739
"267","SWA-00119",2012,"3/22/2012","2012",10,17,-11.05769291,-171.09144961,"Mid","UPMA",38.6759581881533
"268","SWA-00119",2012,"3/22/2012","2012",10,17,-11.05769291,-171.09144961,"Mid","TURF",4.52961672473868
"269","SWA-00119",2012,"3/22/2012","2012",10,17,-11.05769291,-171.09144961,"Mid","EMA",6.96864111498258
"270","SWA-00119",2012,"3/22/2012","2012",10,17,-11.05769291,-171.09144961,"Mid","Other",0
"271","SWA-00120",2012,"3/23/2012","2012",8.2,20,-11.05271984,-171.06469936,"Mid","Total Coral",12.0689655172414
"272","SWA-00120",2012,"3/23/2012","2012",8.2,20,-11.05271984,-171.06469936,"Mid","CCA",17.2413793103448
"273","SWA-00120",2012,"3/23/2012","2012",8.2,20,-11.05271984,-171.06469936,"Mid","UPMA",23.1034482758621
"274","SWA-00120",2012,"3/23/2012","2012",8.2,20,-11.05271984,-171.06469936,"Mid","TURF",10.6896551724138
"275","SWA-00120",2012,"3/23/2012","2012",8.2,20,-11.05271984,-171.06469936,"Mid","EMA",36.2068965517241
"276","SWA-00120",2012,"3/23/2012","2012",8.2,20,-11.05271984,-171.06469936,"Mid","Other",0.689655172413793
"277","SWA-00121",2012,"3/22/2012","2012",18.2,33.3,-11.06126376,-171.08948682,"Deep","Total Coral",12.4137931034483
"278","SWA-00121",2012,"3/22/2012","2012",18.2,33.3,-11.06126376,-171.08948682,"Deep","CCA",7.24137931034483
"279","SWA-00121",2012,"3/22/2012","2012",18.2,33.3,-11.06126376,-171.08948682,"Deep","UPMA",47.9310344827586
"280","SWA-00121",2012,"3/22/2012","2012",18.2,33.3,-11.06126376,-171.08948682,"Deep","TURF",24.8275862068966
"281","SWA-00121",2012,"3/22/2012","2012",18.2,33.3,-11.06126376,-171.08948682,"Deep","EMA",6.89655172413793
"282","SWA-00121",2012,"3/22/2012","2012",18.2,33.3,-11.06126376,-171.08948682,"Deep","Other",0.689655172413794
"283","SWA-00122",2012,"3/23/2012","2012",20,32,-11.0562285,-171.09207499,"Deep","Total Coral",50.6849315068493
"284","SWA-00122",2012,"3/23/2012","2012",20,32,-11.0562285,-171.09207499,"Deep","CCA",6.50684931506849
"285","SWA-00122",2012,"3/23/2012","2012",20,32,-11.0562285,-171.09207499,"Deep","UPMA",27.054794520548
"286","SWA-00122",2012,"3/23/2012","2012",20,32,-11.0562285,-171.09207499,"Deep","TURF",8.56164383561644
"287","SWA-00122",2012,"3/23/2012","2012",20,32,-11.0562285,-171.09207499,"Deep","EMA",4.45205479452055
"288","SWA-00122",2012,"3/23/2012","2012",20,32,-11.0562285,-171.09207499,"Deep","Other",2.73972602739726
"289","SWA-00123",2012,"3/23/2012","2012",18,29.7,-11.06149418,-171.06824105,"Deep","Total Coral",15.1724137931034
"290","SWA-00123",2012,"3/23/2012","2012",18,29.7,-11.06149418,-171.06824105,"Deep","CCA",11.3793103448276
"291","SWA-00123",2012,"3/23/2012","2012",18,29.7,-11.06149418,-171.06824105,"Deep","UPMA",34.8275862068966
"292","SWA-00123",2012,"3/23/2012","2012",18,29.7,-11.06149418,-171.06824105,"Deep","TURF",12.0689655172414
"293","SWA-00123",2012,"3/23/2012","2012",18,29.7,-11.06149418,-171.06824105,"Deep","EMA",26.551724137931
"294","SWA-00123",2012,"3/23/2012","2012",18,29.7,-11.06149418,-171.06824105,"Deep","Other",0
"295","SWA-00125",2012,"3/22/2012","2012",20,30,-11.06694359,-171.08369711,"Deep","Total Coral",19.3661971830986
"296","SWA-00125",2012,"3/22/2012","2012",20,30,-11.06694359,-171.08369711,"Deep","CCA",9.50704225352113
"297","SWA-00125",2012,"3/22/2012","2012",20,30,-11.06694359,-171.08369711,"Deep","UPMA",47.5352112676056
"298","SWA-00125",2012,"3/22/2012","2012",20,30,-11.06694359,-171.08369711,"Deep","TURF",6.69014084507042
"299","SWA-00125",2012,"3/22/2012","2012",20,30,-11.06694359,-171.08369711,"Deep","EMA",16.1971830985916
"300","SWA-00125",2012,"3/22/2012","2012",20,30,-11.06694359,-171.08369711,"Deep","Other",0.704225352112676
"301","SWA-00126",2012,"3/23/2012","2012",16,28,-11.04579488,-171.07043727,"Deep","Total Coral",27.0833333333333
"302","SWA-00126",2012,"3/23/2012","2012",16,28,-11.04579488,-171.07043727,"Deep","CCA",14.5833333333333
"303","SWA-00126",2012,"3/23/2012","2012",16,28,-11.04579488,-171.07043727,"Deep","UPMA",20.4861111111111
"304","SWA-00126",2012,"3/23/2012","2012",16,28,-11.04579488,-171.07043727,"Deep","TURF",16.3194444444445
"305","SWA-00126",2012,"3/23/2012","2012",16,28,-11.04579488,-171.07043727,"Deep","EMA",19.4444444444444
"306","SWA-00126",2012,"3/23/2012","2012",16,28,-11.04579488,-171.07043727,"Deep","Other",2.08333333333334
"307","SWA-00129",2012,"3/23/2012","2012",22,32,-11.05376598,-171.06408957,"Deep","Total Coral",20
"308","SWA-00129",2012,"3/23/2012","2012",22,32,-11.05376598,-171.06408957,"Deep","CCA",18.0769230769231
"309","SWA-00129",2012,"3/23/2012","2012",22,32,-11.05376598,-171.06408957,"Deep","UPMA",26.5384615384616
"310","SWA-00129",2012,"3/23/2012","2012",22,32,-11.05376598,-171.06408957,"Deep","TURF",10
"311","SWA-00129",2012,"3/23/2012","2012",22,32,-11.05376598,-171.06408957,"Deep","EMA",22.6923076923077
"312","SWA-00129",2012,"3/23/2012","2012",22,32,-11.05376598,-171.06408957,"Deep","Other",2.6923076923077
"313","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.08101,"Shallow","Total Coral",25
"314","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.08101,"Shallow","CCA",24.6212121212121
"315","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.08101,"Shallow","UPMA",0
"316","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.08101,"Shallow","TURF",42.0454545454545
"317","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.08101,"Shallow","EMA",8.33333333333333
"318","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.08101,"Shallow","Other",0
"319","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.081,"Shallow","Total Coral",25
"320","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.081,"Shallow","CCA",24.6212121212121
"321","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.081,"Shallow","UPMA",0
"322","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.081,"Shallow","TURF",42.0454545454545
"323","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.081,"Shallow","EMA",8.33333333333333
"324","SWA-00205",2010,"3/17/2010","2010",3.048,7.62,-11.04654,-171.081,"Shallow","Other",0
"325","SWA-00208",2010,"3/18/2010","2010",2,8,-11.05233,-171.0921,"Shallow","Total Coral",18.3520599250936
"326","SWA-00208",2010,"3/18/2010","2010",2,8,-11.05233,-171.0921,"Shallow","CCA",57.6779026217228
"327","SWA-00208",2010,"3/18/2010","2010",2,8,-11.05233,-171.0921,"Shallow","UPMA",0
"328","SWA-00208",2010,"3/18/2010","2010",2,8,-11.05233,-171.0921,"Shallow","TURF",14.6067415730337
"329","SWA-00208",2010,"3/18/2010","2010",2,8,-11.05233,-171.0921,"Shallow","EMA",8.61423220973783
"330","SWA-00208",2010,"3/18/2010","2010",2,8,-11.05233,-171.0921,"Shallow","Other",0.749063670411985
"331","SWA-00210",2010,"3/17/2010","2010",5,9,-11.04844,-171.0892,"Shallow","Total Coral",29.9242424242424
"332","SWA-00210",2010,"3/17/2010","2010",5,9,-11.04844,-171.0892,"Shallow","CCA",28.030303030303
"333","SWA-00210",2010,"3/17/2010","2010",5,9,-11.04844,-171.0892,"Shallow","UPMA",1.8939393939394
"334","SWA-00210",2010,"3/17/2010","2010",5,9,-11.04844,-171.0892,"Shallow","TURF",26.8939393939394
"335","SWA-00210",2010,"3/17/2010","2010",5,9,-11.04844,-171.0892,"Shallow","EMA",12.5
"336","SWA-00210",2010,"3/17/2010","2010",5,9,-11.04844,-171.0892,"Shallow","Other",0.757575757575758
"337","SWA-00213",2010,"3/18/2010","2010",21,27,-11.04723,-171.0867,"Deep","Total Coral",34.0909090909091
"338","SWA-00213",2010,"3/18/2010","2010",21,27,-11.04723,-171.0867,"Deep","CCA",16.6666666666667
"339","SWA-00213",2010,"3/18/2010","2010",21,27,-11.04723,-171.0867,"Deep","UPMA",19.3181818181818
"340","SWA-00213",2010,"3/18/2010","2010",21,27,-11.04723,-171.0867,"Deep","TURF",22.3484848484848
"341","SWA-00213",2010,"3/18/2010","2010",21,27,-11.04723,-171.0867,"Deep","EMA",6.81818181818182
"342","SWA-00213",2010,"3/18/2010","2010",21,27,-11.04723,-171.0867,"Deep","Other",0.757575757575758
"343","SWA-00214",2010,"3/17/2010","2010",4,8,-11.04555,-171.0726,"Shallow","Total Coral",42.8015564202335
"344","SWA-00214",2010,"3/17/2010","2010",4,8,-11.04555,-171.0726,"Shallow","CCA",19.8443579766537
"345","SWA-00214",2010,"3/17/2010","2010",4,8,-11.04555,-171.0726,"Shallow","UPMA",1.55642023346304
"346","SWA-00214",2010,"3/17/2010","2010",4,8,-11.04555,-171.0726,"Shallow","TURF",29.9610894941634
"347","SWA-00214",2010,"3/17/2010","2010",4,8,-11.04555,-171.0726,"Shallow","EMA",5.83657587548638
"348","SWA-00214",2010,"3/17/2010","2010",4,8,-11.04555,-171.0726,"Shallow","Other",0
"349","SWA-00215",2010,"3/17/2010","2010",15,18,-11.05337,-171.0644,"Mid","Total Coral",48
"350","SWA-00215",2010,"3/17/2010","2010",15,18,-11.05337,-171.0644,"Mid","CCA",18.1818181818182
"351","SWA-00215",2010,"3/17/2010","2010",15,18,-11.05337,-171.0644,"Mid","UPMA",9.81818181818181
"352","SWA-00215",2010,"3/17/2010","2010",15,18,-11.05337,-171.0644,"Mid","TURF",10.9090909090909
"353","SWA-00215",2010,"3/17/2010","2010",15,18,-11.05337,-171.0644,"Mid","EMA",12
"354","SWA-00215",2010,"3/17/2010","2010",15,18,-11.05337,-171.0644,"Mid","Other",1.09090909090909
"355","SWA-00217",2010,"3/17/2010","2010",10,18,-11.04749,-171.0685,"Mid","Total Coral",45
"356","SWA-00217",2010,"3/17/2010","2010",10,18,-11.04749,-171.0685,"Mid","CCA",20
"357","SWA-00217",2010,"3/17/2010","2010",10,18,-11.04749,-171.0685,"Mid","UPMA",4.23076923076924
"358","SWA-00217",2010,"3/17/2010","2010",10,18,-11.04749,-171.0685,"Mid","TURF",13.8461538461539
"359","SWA-00217",2010,"3/17/2010","2010",10,18,-11.04749,-171.0685,"Mid","EMA",13.8461538461538
"360","SWA-00217",2010,"3/17/2010","2010",10,18,-11.04749,-171.0685,"Mid","Other",3.07692307692307
"361","SWA-00219",2010,"3/17/2010","2010",4,7,-11.05165,-171.0653,"Shallow","Total Coral",39.8576512455516
"362","SWA-00219",2010,"3/17/2010","2010",4,7,-11.05165,-171.0653,"Shallow","CCA",19.5729537366548
"363","SWA-00219",2010,"3/17/2010","2010",4,7,-11.05165,-171.0653,"Shallow","UPMA",5.69395017793595
"364","SWA-00219",2010,"3/17/2010","2010",4,7,-11.05165,-171.0653,"Shallow","TURF",17.4377224199288
"365","SWA-00219",2010,"3/17/2010","2010",4,7,-11.05165,-171.0653,"Shallow","EMA",16.0142348754448
"366","SWA-00219",2010,"3/17/2010","2010",4,7,-11.05165,-171.0653,"Shallow","Other",1.42348754448399
"367","SWA-00223",2010,"3/18/2010","2010",9,15,-11.04752,-171.0874,"Mid","Total Coral",19.3308550185874
"368","SWA-00223",2010,"3/18/2010","2010",9,15,-11.04752,-171.0874,"Mid","CCA",13.0111524163569
"369","SWA-00223",2010,"3/18/2010","2010",9,15,-11.04752,-171.0874,"Mid","UPMA",0
"370","SWA-00223",2010,"3/18/2010","2010",9,15,-11.04752,-171.0874,"Mid","TURF",50.9293680297398
"371","SWA-00223",2010,"3/18/2010","2010",9,15,-11.04752,-171.0874,"Mid","EMA",15.6133828996283
"372","SWA-00223",2010,"3/18/2010","2010",9,15,-11.04752,-171.0874,"Mid","Other",1.11524163568773
"373","SWA-00226",2010,"3/17/2010","2010",15,20,-11.05732,-171.0649,"Mid","Total Coral",21.6417910447761
"374","SWA-00226",2010,"3/17/2010","2010",15,20,-11.05732,-171.0649,"Mid","CCA",21.2686567164179
"375","SWA-00226",2010,"3/17/2010","2010",15,20,-11.05732,-171.0649,"Mid","UPMA",27.9850746268657
"376","SWA-00226",2010,"3/17/2010","2010",15,20,-11.05732,-171.0649,"Mid","TURF",11.9402985074627
"377","SWA-00226",2010,"3/17/2010","2010",15,20,-11.05732,-171.0649,"Mid","EMA",17.1641791044776
"378","SWA-00226",2010,"3/17/2010","2010",15,20,-11.05732,-171.0649,"Mid","Other",0
"379","SWA-00227",2010,"3/16/2010","2010",7,16,-11.06798,-171.0778,"Mid","Total Coral",47.3076923076923
"380","SWA-00227",2010,"3/16/2010","2010",7,16,-11.06798,-171.0778,"Mid","CCA",21.5384615384615
"381","SWA-00227",2010,"3/16/2010","2010",7,16,-11.06798,-171.0778,"Mid","UPMA",9.61538461538461
"382","SWA-00227",2010,"3/16/2010","2010",7,16,-11.06798,-171.0778,"Mid","TURF",12.3076923076923
"383","SWA-00227",2010,"3/16/2010","2010",7,16,-11.06798,-171.0778,"Mid","EMA",9.23076923076923
"384","SWA-00227",2010,"3/16/2010","2010",7,16,-11.06798,-171.0778,"Mid","Other",0
"385","SWA-00230",2010,"3/18/2010","2010",11,18,-11.0516,-171.0924,"Mid","Total Coral",47.6534296028881
"386","SWA-00230",2010,"3/18/2010","2010",11,18,-11.0516,-171.0924,"Mid","CCA",18.0505415162455
"387","SWA-00230",2010,"3/18/2010","2010",11,18,-11.0516,-171.0924,"Mid","UPMA",6.85920577617329
"388","SWA-00230",2010,"3/18/2010","2010",11,18,-11.0516,-171.0924,"Mid","TURF",13.7184115523466
"389","SWA-00230",2010,"3/18/2010","2010",11,18,-11.0516,-171.0924,"Mid","EMA",12.2743682310469
"390","SWA-00230",2010,"3/18/2010","2010",11,18,-11.0516,-171.0924,"Mid","Other",1.44404332129964
"391","SWA-00231",2010,"3/16/2010","2010",10,19,-11.06768,-171.0825,"Mid","Total Coral",48.6692015209125
"392","SWA-00231",2010,"3/16/2010","2010",10,19,-11.06768,-171.0825,"Mid","CCA",11.0266159695817
"393","SWA-00231",2010,"3/16/2010","2010",10,19,-11.06768,-171.0825,"Mid","UPMA",20.1520912547529
"394","SWA-00231",2010,"3/16/2010","2010",10,19,-11.06768,-171.0825,"Mid","TURF",12.5475285171102
"395","SWA-00231",2010,"3/16/2010","2010",10,19,-11.06768,-171.0825,"Mid","EMA",7.22433460076046
"396","SWA-00231",2010,"3/16/2010","2010",10,19,-11.06768,-171.0825,"Mid","Other",0.380228136882129
"397","SWA-00232",2010,"3/16/2010","2010",10,18,-11.06196,-171.0887,"Mid","Total Coral",50.1818181818181
"398","SWA-00232",2010,"3/16/2010","2010",10,18,-11.06196,-171.0887,"Mid","CCA",11.2727272727273
"399","SWA-00232",2010,"3/16/2010","2010",10,18,-11.06196,-171.0887,"Mid","UPMA",11.2727272727273
"400","SWA-00232",2010,"3/16/2010","2010",10,18,-11.06196,-171.0887,"Mid","TURF",16.7272727272727
"401","SWA-00232",2010,"3/16/2010","2010",10,18,-11.06196,-171.0887,"Mid","EMA",9.45454545454546
"402","SWA-00232",2010,"3/16/2010","2010",10,18,-11.06196,-171.0887,"Mid","Other",1.09090909090909
"403","SWA-00400",2010,"3/16/2010","2010",5,11,-11.06371,-171.0869,"Shallow","Total Coral",60.3773584905661
"404","SWA-00400",2010,"3/16/2010","2010",5,11,-11.06371,-171.0869,"Shallow","CCA",15.4716981132075
"405","SWA-00400",2010,"3/16/2010","2010",5,11,-11.06371,-171.0869,"Shallow","UPMA",0.754716981132076
"406","SWA-00400",2010,"3/16/2010","2010",5,11,-11.06371,-171.0869,"Shallow","TURF",13.9622641509434
"407","SWA-00400",2010,"3/16/2010","2010",5,11,-11.06371,-171.0869,"Shallow","EMA",4.52830188679245
"408","SWA-00400",2010,"3/16/2010","2010",5,11,-11.06371,-171.0869,"Shallow","Other",4.90566037735849
"409","SWA-00403",2010,"3/16/2010","2010",3,6,-11.062,-171.0693,"Shallow","Total Coral",20.6405693950178
"410","SWA-00403",2010,"3/16/2010","2010",3,6,-11.062,-171.0693,"Shallow","CCA",31.3167259786477
"411","SWA-00403",2010,"3/16/2010","2010",3,6,-11.062,-171.0693,"Shallow","UPMA",14.9466192170819
"412","SWA-00403",2010,"3/16/2010","2010",3,6,-11.062,-171.0693,"Shallow","TURF",15.6583629893238
"413","SWA-00403",2010,"3/16/2010","2010",3,6,-11.062,-171.0693,"Shallow","EMA",17.4377224199288
"414","SWA-00403",2010,"3/16/2010","2010",3,6,-11.062,-171.0693,"Shallow","Other",0
"415","SWA-00406",2015,"2/15/2015","2015",15,23.9,-11.04623,-171.0807,"Deep","Total Coral",9.157508
"416","SWA-00406",2015,"2/15/2015","2015",15,23.9,-11.04623,-171.0807,"Deep","CCA",20.87912
"417","SWA-00406",2015,"2/15/2015","2015",15,23.9,-11.04623,-171.0807,"Deep","UPMA",18.6813204
"418","SWA-00406",2015,"2/15/2015","2015",15,23.9,-11.04623,-171.0807,"Deep","TURF",26.739925
"419","SWA-00406",2015,"2/15/2015","2015",15,23.9,-11.04623,-171.0807,"Deep","EMA",23.80952
"420","SWA-00406",2015,"2/15/2015","2015",15,23.9,-11.04623,-171.0807,"Deep","Other",0.7326008
"421","SWA-00407",2015,"2/19/2015","2015",16,28,-11.05344,-171.0926,"Deep","Total Coral",27.397263
"422","SWA-00407",2015,"2/19/2015","2015",16,28,-11.05344,-171.0926,"Deep","CCA",26.94064
"423","SWA-00407",2015,"2/19/2015","2015",16,28,-11.05344,-171.0926,"Deep","UPMA",23.744295
"424","SWA-00407",2015,"2/19/2015","2015",16,28,-11.05344,-171.0926,"Deep","TURF",12.78539
"425","SWA-00407",2015,"2/19/2015","2015",16,28,-11.05344,-171.0926,"Deep","EMA",5.479452
"426","SWA-00407",2015,"2/19/2015","2015",16,28,-11.05344,-171.0926,"Deep","Other",3.652968
"427","SWA-00412",2015,"2/18/2015","2015",18.2,30.3,-11.05229,-171.0646,"Deep","Total Coral",8.7412583
"428","SWA-00412",2015,"2/18/2015","2015",18.2,30.3,-11.05229,-171.0646,"Deep","CCA",10.13986
"429","SWA-00412",2015,"2/18/2015","2015",18.2,30.3,-11.05229,-171.0646,"Deep","UPMA",29.720281
"430","SWA-00412",2015,"2/18/2015","2015",18.2,30.3,-11.05229,-171.0646,"Deep","TURF",36.71329
"431","SWA-00412",2015,"2/18/2015","2015",18.2,30.3,-11.05229,-171.0646,"Deep","EMA",14.68531
"432","SWA-00412",2015,"2/18/2015","2015",18.2,30.3,-11.05229,-171.0646,"Deep","Other",0
"433","SWA-00414",2015,"2/19/2015","2015",4.2,5.8,-11.0472,-171.0848,"Shallow","Total Coral",54.6428583
"434","SWA-00414",2015,"2/19/2015","2015",4.2,5.8,-11.0472,-171.0848,"Shallow","CCA",23.21429
"435","SWA-00414",2015,"2/19/2015","2015",4.2,5.8,-11.0472,-171.0848,"Shallow","UPMA",2.1428568
"436","SWA-00414",2015,"2/19/2015","2015",4.2,5.8,-11.0472,-171.0848,"Shallow","TURF",12.85714
"437","SWA-00414",2015,"2/19/2015","2015",4.2,5.8,-11.0472,-171.0848,"Shallow","EMA",5.714286
"438","SWA-00414",2015,"2/19/2015","2015",4.2,5.8,-11.0472,-171.0848,"Shallow","Other",1.4285719
"439","SWA-00415",2015,"2/20/2015","2015",16.7,23.6,-11.04673,-171.084,"Deep","Total Coral",21.4788708
"440","SWA-00415",2015,"2/20/2015","2015",16.7,23.6,-11.04673,-171.084,"Deep","CCA",13.38028
"441","SWA-00415",2015,"2/20/2015","2015",16.7,23.6,-11.04673,-171.084,"Deep","UPMA",8.0985917
"442","SWA-00415",2015,"2/20/2015","2015",16.7,23.6,-11.04673,-171.084,"Deep","TURF",48.9436627
"443","SWA-00415",2015,"2/20/2015","2015",16.7,23.6,-11.04673,-171.084,"Deep","EMA",7.394366
"444","SWA-00415",2015,"2/20/2015","2015",16.7,23.6,-11.04673,-171.084,"Deep","Other",0.7042254
"445","SWA-00416",2015,"2/19/2015","2015",9,17.6,-11.04612,-171.07,"Mid","Total Coral",60.4395605
"446","SWA-00416",2015,"2/19/2015","2015",9,17.6,-11.04612,-171.07,"Mid","CCA",3.296703
"447","SWA-00416",2015,"2/19/2015","2015",9,17.6,-11.04612,-171.07,"Mid","UPMA",10.2564107
"448","SWA-00416",2015,"2/19/2015","2015",9,17.6,-11.04612,-171.07,"Mid","TURF",17.582421
"449","SWA-00416",2015,"2/19/2015","2015",9,17.6,-11.04612,-171.07,"Mid","EMA",5.128205
"450","SWA-00416",2015,"2/19/2015","2015",9,17.6,-11.04612,-171.07,"Mid","Other",3.2967034
"451","SWA-00418",2015,"2/15/2015","2015",15.6,25.6,-11.04573,-171.0705,"Deep","Total Coral",28.6792445
"452","SWA-00418",2015,"2/15/2015","2015",15.6,25.6,-11.04573,-171.0705,"Deep","CCA",21.13208
"453","SWA-00418",2015,"2/15/2015","2015",15.6,25.6,-11.04573,-171.0705,"Deep","UPMA",18.4905675
"454","SWA-00418",2015,"2/15/2015","2015",15.6,25.6,-11.04573,-171.0705,"Deep","TURF",21.132075
"455","SWA-00418",2015,"2/15/2015","2015",15.6,25.6,-11.04573,-171.0705,"Deep","EMA",6.792453
"456","SWA-00418",2015,"2/15/2015","2015",15.6,25.6,-11.04573,-171.0705,"Deep","Other",3.773585
"457","SWA-00422",2015,"2/19/2015","2015",10.4,17.3,-11.04815,-171.0895,"Mid","Total Coral",76.2773775
"458","SWA-00422",2015,"2/19/2015","2015",10.4,17.3,-11.04815,-171.0895,"Mid","CCA",4.014599
"459","SWA-00422",2015,"2/19/2015","2015",10.4,17.3,-11.04815,-171.0895,"Mid","UPMA",4.014599
"460","SWA-00422",2015,"2/19/2015","2015",10.4,17.3,-11.04815,-171.0895,"Mid","TURF",10.94891
"461","SWA-00422",2015,"2/19/2015","2015",10.4,17.3,-11.04815,-171.0895,"Mid","EMA",3.284672
"462","SWA-00422",2015,"2/19/2015","2015",10.4,17.3,-11.04815,-171.0895,"Mid","Other",1.459854
"463","SWA-00427",2015,"2/18/2015","2015",16.9,26.8,-11.06705,-171.0835,"Deep","Total Coral",21.5613394
"464","SWA-00427",2015,"2/18/2015","2015",16.9,26.8,-11.06705,-171.0835,"Deep","CCA",11.52416
